OrderID,PaymentID,Cash,Transfer,PaymentDate
ORD000734,PAYM120592,no,yes,2023-12-10
ORD057412,PAYM461061,no,yes,2023-02-15
ORD024401,PAYM818326,yes,no,2023-04-09
ORD011691,PAYM258870,no,yes,2023-04-13
ORD080269,PAYM865143,no,yes,2023-06-03
ORD052508,PAYM404638,no,yes,2023-09-22
ORD053127,PAYM342267,no,yes,2023-12-06
ORD071428,PAYM622994,yes,no,2023-02-13
ORD049652,PAYM716451,no,yes,2023-05-31
ORD035151,PAYM838640,yes,no,2023-10-30
ORD045001,PAYM482722,yes,no,2023-12-08
ORD055834,PAYM708448,no,yes,2023-09-16
ORD071903,PAYM652462,yes,no,2023-09-02
ORD083263,PAYM724028,yes,no,2023-06-19
ORD038225,PAYM910031,no,yes,2023-06-08
ORD001825,PAYM870866,no,yes,2023-09-30
ORD076899,PAYM796979,yes,no,2023-09-26
ORD034825,PAYM812700,no,yes,2023-01-03
ORD016829,PAYM316488,yes,no,2023-06-08
ORD036796,PAYM804696,no,yes,2023-05-31
ORD067059,PAYM414091,yes,no,2023-05-10
ORD003464,PAYM551072,no,yes,2023-07-08
ORD058494,PAYM282721,no,yes,2023-07-18
ORD017028,PAYM283308,yes,no,2023-12-18
ORD075283,PAYM856102,no,yes,2023-10-06
ORD082224,PAYM769052,no,yes,2023-10-17
ORD073295,PAYM726713,no,yes,2023-05-22
ORD081145,PAYM167375,no,yes,2023-11-06
ORD000143,PAYM234623,yes,no,2023-03-11
ORD019614,PAYM267098,yes,no,2023-11-06
ORD008883,PAYM116964,no,yes,2023-12-12
ORD047304,PAYM295594,yes,no,2023-09-17
ORD064025,PAYM470230,no,yes,2023-08-11
ORD005850,PAYM266469,no,yes,2023-01-23
ORD008035,PAYM894095,no,yes,2023-05-06
ORD021008,PAYM512830,no,yes,2023-12-24
ORD044249,PAYM479857,yes,no,2023-01-28
ORD038078,PAYM146912,yes,no,2023-05-18
ORD051170,PAYM531657,no,yes,2023-06-20
ORD053052,PAYM487465,yes,no,2023-04-18
ORD081855,PAYM111565,yes,no,2023-04-12
ORD057405,PAYM740721,yes,no,2023-11-05
ORD043967,PAYM417239,yes,no,2023-10-25
ORD065840,PAYM343146,no,yes,2023-06-10
ORD047718,PAYM833353,no,yes,2023-03-16
ORD030464,PAYM452438,no,yes,2023-04-21
ORD028934,PAYM715884,yes,no,2023-12-13
ORD056412,PAYM198705,yes,no,2023-08-26
ORD070663,PAYM605430,yes,no,2023-04-10
ORD013853,PAYM330656,yes,no,2023-07-20
ORD065142,PAYM182428,yes,no,2023-11-26
ORD006564,PAYM833672,no,yes,2023-07-17
ORD031496,PAYM801714,yes,no,2023-09-08
ORD081428,PAYM364527,yes,no,2023-01-26
ORD054696,PAYM729967,no,yes,2023-08-10
ORD072840,PAYM382760,yes,no,2023-07-06
ORD005931,PAYM667352,no,yes,2023-08-12
ORD041008,PAYM134936,yes,no,2023-06-24
ORD053272,PAYM890854,no,yes,2023-12-30
ORD066919,PAYM191141,no,yes,2023-08-10
ORD077183,PAYM967529,yes,no,2023-11-26
ORD047911,PAYM923817,no,yes,2023-06-22
ORD013270,PAYM745219,yes,no,2023-08-17
ORD022997,PAYM430038,no,yes,2023-12-24
ORD079545,PAYM249687,no,yes,2023-10-23
ORD048918,PAYM972965,yes,no,2023-01-14
ORD022777,PAYM530416,no,yes,2023-08-05
ORD036617,PAYM204752,no,yes,2023-04-24
ORD076708,PAYM273190,yes,no,2023-08-29
ORD036836,PAYM663679,yes,no,2023-07-18
ORD040923,PAYM283083,no,yes,2023-10-02
ORD056999,PAYM495711,no,yes,2023-04-14
ORD004793,PAYM219320,no,yes,2023-08-15
ORD003784,PAYM924307,no,yes,2023-07-13
ORD061251,PAYM472171,no,yes,2023-08-14
ORD060754,PAYM533848,no,yes,2023-05-11
ORD024946,PAYM199148,no,yes,2023-11-09
ORD002894,PAYM987803,yes,no,2023-06-22
ORD008805,PAYM857162,yes,no,2023-09-30
ORD076628,PAYM298230,yes,no,2023-04-15
ORD064426,PAYM699047,no,yes,2023-10-31
ORD014354,PAYM307237,yes,no,2023-06-25
ORD017233,PAYM822214,yes,no,2023-07-20
ORD078642,PAYM974907,no,yes,2023-10-15
ORD041346,PAYM437702,yes,no,2023-11-28
ORD047849,PAYM773241,no,yes,2023-09-16
ORD024510,PAYM828546,yes,no,2023-04-07
ORD029694,PAYM837062,yes,no,2023-09-25
ORD043172,PAYM700375,yes,no,2023-03-08
ORD071344,PAYM637397,yes,no,2023-01-05
ORD058205,PAYM199159,no,yes,2023-04-23
ORD057428,PAYM776716,no,yes,2023-04-20
ORD002887,PAYM533977,no,yes,2023-05-16
ORD002574,PAYM792185,no,yes,2023-07-26
ORD075010,PAYM485439,yes,no,2023-12-24
ORD054431,PAYM795988,yes,no,2023-05-29
ORD008381,PAYM972216,yes,no,2023-04-26
ORD036692,PAYM294818,yes,no,2023-12-31
ORD066146,PAYM885484,no,yes,2023-06-25
ORD053906,PAYM850845,yes,no,2023-06-04
ORD050270,PAYM562515,yes,no,2023-01-19
ORD039182,PAYM203332,no,yes,2023-10-07
ORD016202,PAYM639683,yes,no,2023-09-06
ORD014581,PAYM449971,no,yes,2023-06-24
ORD071584,PAYM558728,yes,no,2023-04-11
ORD021264,PAYM911414,yes,no,2023-05-14
ORD048357,PAYM335989,yes,no,2023-05-15
ORD062446,PAYM148571,no,yes,2023-07-17
ORD064153,PAYM275599,no,yes,2023-07-11
ORD047772,PAYM412507,no,yes,2023-12-01
ORD057343,PAYM348948,yes,no,2023-07-01
ORD003793,PAYM374208,yes,no,2023-07-10
ORD020090,PAYM758228,no,yes,2023-11-08
ORD002112,PAYM524831,yes,no,2023-12-04
ORD045844,PAYM370086,yes,no,2023-01-28
ORD003727,PAYM692106,yes,no,2023-01-05
ORD001704,PAYM757601,yes,no,2023-05-26
ORD012308,PAYM293926,no,yes,2023-04-13
ORD051783,PAYM888713,yes,no,2023-04-25
ORD060925,PAYM319601,no,yes,2023-12-05
ORD052592,PAYM497635,no,yes,2023-12-04
ORD056652,PAYM591633,no,yes,2023-05-08
ORD079603,PAYM152416,yes,no,2023-06-05
ORD080935,PAYM264757,yes,no,2023-08-09
ORD076979,PAYM118205,yes,no,2023-11-05
ORD025851,PAYM669458,no,yes,2023-12-30
ORD076458,PAYM262597,no,yes,2023-08-05
ORD023319,PAYM646390,yes,no,2023-02-09
ORD000133,PAYM815108,no,yes,2023-06-03
ORD046106,PAYM809516,no,yes,2023-04-29
ORD064917,PAYM743423,yes,no,2023-03-05
ORD017655,PAYM139511,yes,no,2023-12-27
ORD029501,PAYM192406,no,yes,2023-01-10
ORD000708,PAYM626638,no,yes,2023-02-26
ORD021679,PAYM715322,yes,no,2023-02-06
ORD039207,PAYM543343,no,yes,2023-08-24
ORD063660,PAYM803727,no,yes,2023-11-19
ORD022347,PAYM445563,yes,no,2023-03-16
ORD041087,PAYM610969,no,yes,2023-06-04
ORD025381,PAYM415394,no,yes,2023-04-11
ORD074426,PAYM512129,yes,no,2023-11-24
ORD015202,PAYM377946,no,yes,2023-06-24
ORD054609,PAYM216618,no,yes,2023-06-28
ORD064342,PAYM221071,no,yes,2023-12-12
ORD052727,PAYM440537,no,yes,2023-11-21
ORD057234,PAYM421174,yes,no,2023-06-29
ORD068314,PAYM188563,no,yes,2023-11-03
ORD052821,PAYM628774,yes,no,2023-04-15
ORD049544,PAYM106572,yes,no,2023-10-27
ORD008965,PAYM801109,no,yes,2023-10-19
ORD039367,PAYM298646,no,yes,2023-10-29
ORD069261,PAYM301391,no,yes,2023-10-08
ORD076361,PAYM230265,no,yes,2023-04-17
ORD060964,PAYM425948,yes,no,2023-10-03
ORD071691,PAYM456759,yes,no,2023-11-24
ORD031756,PAYM339378,yes,no,2023-11-05
ORD007602,PAYM687035,no,yes,2023-10-03
ORD057263,PAYM123679,no,yes,2023-04-23
ORD004271,PAYM523716,no,yes,2023-02-05
ORD062770,PAYM830829,no,yes,2023-09-01
ORD056016,PAYM327637,yes,no,2023-10-19
ORD039266,PAYM660055,yes,no,2023-02-21
ORD001009,PAYM454451,no,yes,2023-08-04
ORD046763,PAYM598331,yes,no,2023-02-13
ORD081237,PAYM168851,no,yes,2023-09-11
ORD047245,PAYM463164,yes,no,2023-08-29
ORD063620,PAYM848391,yes,no,2023-08-26
ORD041800,PAYM177272,yes,no,2023-01-08
ORD043086,PAYM853962,yes,no,2023-03-25
ORD054740,PAYM757492,yes,no,2023-08-23
ORD061969,PAYM589100,no,yes,2023-02-14
ORD052632,PAYM968653,no,yes,2023-09-12
ORD044794,PAYM779041,no,yes,2023-04-23
ORD079866,PAYM699645,yes,no,2023-10-10
ORD004000,PAYM104339,no,yes,2023-03-04
ORD061258,PAYM352679,no,yes,2023-01-08
ORD013748,PAYM406763,yes,no,2023-04-01
ORD036665,PAYM821489,yes,no,2023-03-03
ORD069082,PAYM900396,yes,no,2023-04-07
ORD055542,PAYM315230,yes,no,2023-11-05
ORD052745,PAYM331524,no,yes,2023-11-18
ORD081755,PAYM825379,yes,no,2023-02-08
ORD068501,PAYM620012,no,yes,2023-08-14
ORD022047,PAYM294269,yes,no,2023-01-16
ORD079253,PAYM236680,yes,no,2023-03-20
ORD077610,PAYM602806,yes,no,2023-03-06
ORD007613,PAYM841199,no,yes,2023-06-17
ORD028627,PAYM592383,no,yes,2023-03-13
ORD010812,PAYM174279,no,yes,2023-11-13
ORD027574,PAYM233697,yes,no,2023-04-17
ORD077378,PAYM892737,yes,no,2023-04-21
ORD070806,PAYM307930,yes,no,2023-07-12
ORD022236,PAYM385377,no,yes,2023-11-09
ORD082583,PAYM522969,yes,no,2023-08-16
ORD028051,PAYM704796,no,yes,2023-07-17
ORD041593,PAYM415473,no,yes,2023-07-24
ORD013901,PAYM125604,no,yes,2023-07-16
ORD056565,PAYM597972,yes,no,2023-08-08
ORD076587,PAYM490559,no,yes,2023-07-03
ORD079473,PAYM477887,yes,no,2023-11-07
ORD002393,PAYM140051,no,yes,2023-11-30
ORD038791,PAYM304894,no,yes,2023-03-15
ORD043931,PAYM267919,yes,no,2023-04-16
ORD078957,PAYM450593,yes,no,2023-06-16
ORD031546,PAYM527674,yes,no,2023-05-06
ORD058188,PAYM685170,no,yes,2023-11-07
ORD028129,PAYM807534,no,yes,2023-01-04
ORD079735,PAYM307451,yes,no,2023-08-05
ORD023182,PAYM516612,no,yes,2023-02-19
ORD061214,PAYM522620,no,yes,2023-03-01
ORD028635,PAYM353077,yes,no,2023-04-12
ORD042709,PAYM248623,no,yes,2023-10-09
ORD006595,PAYM491344,no,yes,2023-07-28
ORD047396,PAYM612133,yes,no,2023-04-06
ORD020127,PAYM683133,no,yes,2023-08-09
ORD002442,PAYM411040,no,yes,2023-09-27
ORD033733,PAYM746897,yes,no,2023-05-23
ORD027454,PAYM631793,no,yes,2023-06-30
ORD052073,PAYM819806,yes,no,2023-09-24
ORD067672,PAYM601566,yes,no,2023-07-01
ORD017405,PAYM755754,yes,no,2023-04-28
ORD046016,PAYM765958,yes,no,2023-04-16
ORD058261,PAYM649638,yes,no,2023-08-22
ORD041146,PAYM513718,no,yes,2023-04-08
ORD054115,PAYM985500,no,yes,2023-10-18
ORD035683,PAYM152031,yes,no,2023-09-16
ORD022187,PAYM871540,no,yes,2023-08-09
ORD008650,PAYM596338,no,yes,2023-02-10
ORD009010,PAYM817926,no,yes,2023-11-22
ORD046856,PAYM575587,yes,no,2023-01-30
ORD050902,PAYM771927,yes,no,2023-09-22
ORD026343,PAYM242826,yes,no,2023-12-08
ORD051259,PAYM832592,no,yes,2023-12-19
ORD026636,PAYM764706,yes,no,2023-05-16
ORD062889,PAYM435497,no,yes,2023-09-30
ORD076344,PAYM646706,no,yes,2023-07-16
ORD003773,PAYM254523,no,yes,2023-09-22
ORD014178,PAYM970543,yes,no,2023-05-23
ORD024874,PAYM811081,no,yes,2023-07-06
ORD042568,PAYM783407,no,yes,2023-08-08
ORD053057,PAYM793614,no,yes,2023-08-06
ORD005155,PAYM389454,no,yes,2023-11-03
ORD009097,PAYM358300,yes,no,2023-08-18
ORD026736,PAYM690616,no,yes,2023-11-25
ORD070155,PAYM166251,no,yes,2023-03-03
ORD031229,PAYM833496,no,yes,2023-09-06
ORD046192,PAYM113277,yes,no,2023-12-10
ORD071895,PAYM135372,yes,no,2023-07-27
ORD039795,PAYM546510,no,yes,2023-08-07
ORD001689,PAYM437117,yes,no,2024-01-01
ORD072925,PAYM823341,no,yes,2023-11-16
ORD053067,PAYM419057,no,yes,2023-05-25
ORD054911,PAYM534815,yes,no,2023-01-15
ORD008392,PAYM103927,no,yes,2023-07-18
ORD053029,PAYM901715,no,yes,2023-05-01
ORD003639,PAYM853740,no,yes,2023-01-18
ORD024571,PAYM126729,no,yes,2023-07-13
ORD020650,PAYM832031,yes,no,2023-10-24
ORD039888,PAYM892339,yes,no,2023-12-11
ORD061677,PAYM554669,yes,no,2023-06-14
ORD081434,PAYM912553,yes,no,2023-10-05
ORD020493,PAYM108486,no,yes,2023-07-10
ORD077977,PAYM330647,no,yes,2023-08-10
ORD077337,PAYM598292,yes,no,2023-10-26
ORD069940,PAYM188958,no,yes,2023-02-13
ORD009269,PAYM182268,yes,no,2023-12-22
ORD065988,PAYM846397,yes,no,2023-07-06
ORD077218,PAYM710523,no,yes,2023-01-04
ORD023403,PAYM338811,yes,no,2023-02-12
ORD011736,PAYM694922,yes,no,2023-08-14
ORD024428,PAYM142386,no,yes,2023-01-21
ORD048973,PAYM299547,no,yes,2023-11-12
ORD008926,PAYM999313,yes,no,2023-05-30
ORD057071,PAYM256005,no,yes,2023-05-05
ORD080937,PAYM192558,yes,no,2023-07-23
ORD039779,PAYM550773,no,yes,2023-03-23
ORD028408,PAYM575421,yes,no,2023-11-11
ORD043793,PAYM153973,yes,no,2023-05-05
ORD016604,PAYM573091,yes,no,2023-03-01
ORD057090,PAYM174311,yes,no,2023-04-23
ORD066317,PAYM731980,no,yes,2023-11-30
ORD007910,PAYM326575,no,yes,2023-07-26
ORD038498,PAYM854720,no,yes,2023-06-01
ORD018070,PAYM587553,no,yes,2023-08-06
ORD008080,PAYM371017,yes,no,2023-08-03
ORD060844,PAYM941984,yes,no,2023-05-04
ORD074225,PAYM811351,yes,no,2023-07-28
ORD000877,PAYM234277,yes,no,2023-07-08
ORD058464,PAYM600094,yes,no,2023-07-30
ORD023732,PAYM608007,yes,no,2023-05-21
ORD019774,PAYM314175,yes,no,2023-04-27
ORD080772,PAYM420534,no,yes,2023-04-26
ORD002429,PAYM602391,yes,no,2023-12-13
ORD040970,PAYM832415,yes,no,2023-01-17
ORD014196,PAYM394367,yes,no,2023-09-13
ORD052140,PAYM252332,no,yes,2023-02-16
ORD077289,PAYM300482,no,yes,2023-08-10
ORD080918,PAYM117201,yes,no,2023-08-03
ORD032196,PAYM475739,no,yes,2023-07-05
ORD034904,PAYM508977,yes,no,2023-04-17
ORD036320,PAYM101686,no,yes,2023-06-22
ORD032114,PAYM404523,no,yes,2023-07-02
ORD020593,PAYM345536,yes,no,2023-12-03
ORD049639,PAYM569196,no,yes,2023-07-27
ORD071806,PAYM776652,no,yes,2023-01-22
ORD056717,PAYM118343,no,yes,2023-11-15
ORD036478,PAYM840218,yes,no,2023-07-21
ORD065517,PAYM382493,no,yes,2023-08-05
ORD044480,PAYM606566,yes,no,2023-07-04
ORD010999,PAYM421810,yes,no,2023-05-14
ORD020264,PAYM724094,no,yes,2023-09-12
ORD070715,PAYM708066,no,yes,2023-04-27
ORD073149,PAYM830609,no,yes,2023-01-09
ORD000154,PAYM446571,no,yes,2023-04-25
ORD016729,PAYM639096,yes,no,2023-04-21
ORD032184,PAYM918227,no,yes,2023-02-17
ORD069276,PAYM454323,no,yes,2023-02-02
ORD070962,PAYM420792,no,yes,2023-04-24
ORD049318,PAYM829602,yes,no,2023-08-19
ORD069246,PAYM696684,yes,no,2023-02-21
ORD081128,PAYM451503,no,yes,2023-02-05
ORD057873,PAYM649009,no,yes,2023-08-02
ORD028936,PAYM399258,yes,no,2023-10-08
ORD003988,PAYM343171,yes,no,2023-03-26
ORD012989,PAYM210008,yes,no,2023-05-07
ORD042927,PAYM396698,yes,no,2023-06-27
ORD003372,PAYM958813,yes,no,2023-03-27
ORD052520,PAYM745160,no,yes,2023-01-15
ORD053535,PAYM735107,yes,no,2023-05-15
ORD012444,PAYM912835,yes,no,2023-04-28
ORD046115,PAYM923406,no,yes,2023-08-19
ORD033032,PAYM264913,no,yes,2023-09-14
ORD036759,PAYM268261,no,yes,2023-10-18
ORD046593,PAYM174724,yes,no,2023-03-24
ORD043429,PAYM552618,no,yes,2023-12-15
ORD015018,PAYM988349,yes,no,2023-03-01
ORD001047,PAYM109247,yes,no,2023-12-13
ORD044467,PAYM767891,yes,no,2023-05-20
ORD035583,PAYM978099,no,yes,2023-11-26
ORD042363,PAYM782956,yes,no,2023-06-19
ORD062760,PAYM760593,no,yes,2023-05-20
ORD080025,PAYM795571,no,yes,2023-11-05
ORD016541,PAYM646672,no,yes,2023-04-09
ORD045132,PAYM530069,no,yes,2023-11-15
ORD054292,PAYM371466,no,yes,2023-01-05
ORD013998,PAYM667151,no,yes,2023-01-20
ORD017373,PAYM439891,yes,no,2023-04-20
ORD076170,PAYM855993,no,yes,2023-01-19
ORD068680,PAYM994617,yes,no,2023-05-23
ORD042517,PAYM725100,yes,no,2023-08-13
ORD082545,PAYM750025,yes,no,2023-07-03
ORD004256,PAYM722227,no,yes,2023-05-31
ORD077618,PAYM974397,no,yes,2023-03-16
ORD006811,PAYM375403,yes,no,2023-03-04
ORD069753,PAYM494419,yes,no,2023-12-13
ORD041385,PAYM231015,yes,no,2023-05-20
ORD008493,PAYM601378,yes,no,2023-05-24
ORD052625,PAYM857595,no,yes,2023-01-19
ORD080781,PAYM453617,yes,no,2023-11-19
ORD010610,PAYM837210,no,yes,2023-10-21
ORD051192,PAYM144901,no,yes,2023-01-25
ORD033983,PAYM867463,yes,no,2023-01-18
ORD031982,PAYM112697,yes,no,2023-09-05
ORD036179,PAYM958468,yes,no,2023-03-26
ORD035874,PAYM387831,yes,no,2023-07-15
ORD018014,PAYM585741,no,yes,2023-05-29
ORD067356,PAYM492625,no,yes,2023-11-17
ORD064504,PAYM986004,no,yes,2023-04-01
ORD055741,PAYM456431,yes,no,2023-02-24
ORD021692,PAYM978216,yes,no,2023-05-08
ORD050394,PAYM568651,yes,no,2023-05-20
ORD021677,PAYM965472,yes,no,2023-09-22
ORD072680,PAYM386280,no,yes,2023-09-06
ORD043261,PAYM668563,yes,no,2023-03-09
ORD012681,PAYM842664,yes,no,2023-05-24
ORD000435,PAYM882013,yes,no,2023-04-02
ORD067658,PAYM377176,yes,no,2023-12-01
ORD024963,PAYM385230,yes,no,2023-02-18
ORD074795,PAYM676113,yes,no,2023-09-16
ORD059735,PAYM137105,no,yes,2023-05-24
ORD077569,PAYM569232,no,yes,2023-03-07
ORD081247,PAYM581205,yes,no,2023-06-27
ORD052952,PAYM887631,no,yes,2023-03-19
ORD036455,PAYM403811,yes,no,2023-12-05
ORD080858,PAYM148317,yes,no,2023-10-19
ORD082682,PAYM642877,no,yes,2023-02-05
ORD077034,PAYM570908,yes,no,2023-01-12
ORD035824,PAYM442168,yes,no,2023-12-09
ORD077437,PAYM218815,yes,no,2023-05-16
ORD028235,PAYM208523,yes,no,2023-02-22
ORD054214,PAYM716023,yes,no,2023-08-07
ORD073462,PAYM305528,no,yes,2023-06-15
ORD037662,PAYM606628,yes,no,2023-12-11
ORD016775,PAYM347063,yes,no,2023-01-14
ORD053491,PAYM159240,no,yes,2023-06-02
ORD070554,PAYM857603,yes,no,2023-03-09
ORD010870,PAYM846302,yes,no,2023-05-13
ORD042751,PAYM810655,no,yes,2023-11-19
ORD074173,PAYM751141,no,yes,2023-07-13
ORD073537,PAYM395618,yes,no,2023-11-07
ORD014481,PAYM637244,no,yes,2023-08-01
ORD039057,PAYM530716,no,yes,2023-10-10
ORD042320,PAYM884554,no,yes,2023-10-01
ORD003368,PAYM331409,no,yes,2023-01-08
ORD022237,PAYM771088,yes,no,2023-04-13
ORD060855,PAYM786349,no,yes,2023-03-05
ORD076411,PAYM742686,no,yes,2023-04-27
ORD024556,PAYM573892,no,yes,2023-09-16
ORD042604,PAYM769333,no,yes,2023-05-26
ORD018214,PAYM356753,no,yes,2023-06-29
ORD060691,PAYM573165,yes,no,2023-08-06
ORD046059,PAYM215266,no,yes,2023-10-27
ORD013186,PAYM553099,yes,no,2023-06-24
ORD009292,PAYM969524,no,yes,2023-04-30
ORD075592,PAYM334180,no,yes,2023-08-21
ORD038373,PAYM108021,yes,no,2023-05-12
ORD006102,PAYM772614,no,yes,2023-10-12
ORD063252,PAYM815122,no,yes,2023-05-17
ORD018067,PAYM219700,yes,no,2023-12-18
ORD007646,PAYM846966,yes,no,2023-08-03
ORD060448,PAYM965131,no,yes,2023-07-15
ORD048526,PAYM289803,no,yes,2023-09-17
ORD005582,PAYM121211,no,yes,2023-07-15
ORD000128,PAYM189841,no,yes,2023-06-05
ORD024073,PAYM981343,yes,no,2023-01-26
ORD053088,PAYM159328,yes,no,2023-09-07
ORD063688,PAYM927341,no,yes,2023-01-16
ORD005446,PAYM356177,yes,no,2023-05-21
ORD002631,PAYM950828,no,yes,2023-05-12
ORD031649,PAYM558525,no,yes,2023-10-25
ORD034466,PAYM542840,no,yes,2023-12-10
ORD000441,PAYM980441,no,yes,2023-06-12
ORD051219,PAYM100310,yes,no,2023-08-24
ORD076738,PAYM903586,yes,no,2023-07-09
ORD042583,PAYM653294,no,yes,2023-03-05
ORD019772,PAYM308169,no,yes,2023-11-26
ORD075805,PAYM139324,no,yes,2023-12-12
ORD023516,PAYM845781,no,yes,2023-10-13
ORD080818,PAYM597054,no,yes,2023-09-22
ORD040437,PAYM390002,no,yes,2023-12-03
ORD064461,PAYM524671,yes,no,2023-11-14
ORD030325,PAYM518758,yes,no,2023-07-10
ORD059233,PAYM531400,no,yes,2023-11-15
ORD005034,PAYM283687,yes,no,2023-08-06
ORD060508,PAYM206513,yes,no,2023-01-26
ORD009564,PAYM602329,no,yes,2023-12-06
ORD018666,PAYM713264,no,yes,2023-12-02
ORD074163,PAYM157169,yes,no,2023-05-06
ORD057792,PAYM939209,yes,no,2023-12-29
ORD081152,PAYM566199,yes,no,2023-08-27
ORD051276,PAYM919499,no,yes,2023-12-16
ORD057628,PAYM806068,yes,no,2023-11-06
ORD054122,PAYM953019,yes,no,2023-11-08
ORD021640,PAYM210068,yes,no,2023-08-09
ORD080254,PAYM740772,yes,no,2023-07-24
ORD032215,PAYM137379,no,yes,2023-10-16
ORD063514,PAYM503248,yes,no,2023-11-01
ORD048448,PAYM606638,no,yes,2023-08-18
ORD079846,PAYM207001,yes,no,2023-10-27
ORD038989,PAYM558678,yes,no,2023-11-17
ORD058600,PAYM442654,yes,no,2023-02-03
ORD067797,PAYM296191,yes,no,2023-09-09
ORD017272,PAYM202721,no,yes,2023-09-08
ORD018883,PAYM905702,no,yes,2023-05-24
ORD082672,PAYM513051,yes,no,2023-09-10
ORD029091,PAYM807641,no,yes,2023-05-21
ORD007920,PAYM870908,yes,no,2023-04-02
ORD042774,PAYM756952,no,yes,2023-04-19
ORD043385,PAYM697033,yes,no,2023-10-10
ORD056422,PAYM573757,yes,no,2023-07-09
ORD027265,PAYM698913,no,yes,2023-06-30
ORD041156,PAYM901816,yes,no,2023-07-29
ORD027111,PAYM139080,yes,no,2023-06-18
ORD026256,PAYM775620,yes,no,2023-09-21
ORD011110,PAYM654864,yes,no,2023-01-26
ORD006263,PAYM799580,no,yes,2023-12-30
ORD040263,PAYM701836,yes,no,2023-04-11
ORD076357,PAYM602990,no,yes,2023-11-28
ORD007498,PAYM439728,yes,no,2023-11-27
ORD054280,PAYM313609,no,yes,2023-07-10
ORD062200,PAYM113988,no,yes,2023-06-14
ORD056366,PAYM736881,yes,no,2023-04-23
ORD060873,PAYM136912,yes,no,2023-07-12
ORD016200,PAYM813394,yes,no,2023-06-01
ORD057877,PAYM837152,yes,no,2023-03-04
ORD058733,PAYM473691,no,yes,2023-07-31
ORD042294,PAYM273117,yes,no,2023-01-16
ORD033716,PAYM932170,yes,no,2023-08-18
ORD051968,PAYM899977,no,yes,2023-04-04
ORD035987,PAYM160771,no,yes,2023-02-18
ORD002427,PAYM784010,yes,no,2023-07-02
ORD008121,PAYM353578,no,yes,2023-12-08
ORD031926,PAYM844038,no,yes,2023-02-13
ORD038259,PAYM456908,yes,no,2023-03-04
ORD014216,PAYM790238,yes,no,2023-05-31
ORD014401,PAYM381873,yes,no,2023-01-02
ORD081330,PAYM685170,no,yes,2023-03-19
ORD070453,PAYM199999,no,yes,2023-09-21
ORD002304,PAYM995422,yes,no,2023-12-07
ORD054668,PAYM702213,no,yes,2023-02-24
ORD079989,PAYM474409,yes,no,2023-03-04
ORD060331,PAYM330941,yes,no,2023-03-24
ORD016700,PAYM808938,no,yes,2023-09-10
ORD010099,PAYM309384,no,yes,2023-08-14
ORD006479,PAYM128371,yes,no,2023-01-27
ORD050058,PAYM595268,yes,no,2023-03-28
ORD033895,PAYM863960,no,yes,2023-10-07
ORD006476,PAYM452867,yes,no,2023-05-30
ORD008142,PAYM850572,no,yes,2023-09-27
ORD049897,PAYM192307,yes,no,2023-04-02
ORD054581,PAYM613648,no,yes,2023-05-25
ORD059212,PAYM680091,yes,no,2023-08-17
ORD045725,PAYM668433,yes,no,2023-05-04
ORD014876,PAYM615727,yes,no,2023-03-10
ORD004822,PAYM578406,no,yes,2023-11-17
ORD000310,PAYM122670,yes,no,2023-02-01
ORD060660,PAYM913296,yes,no,2023-06-23
ORD015746,PAYM209696,yes,no,2023-09-27
ORD019652,PAYM849890,yes,no,2023-09-25
ORD060630,PAYM910341,no,yes,2023-01-19
ORD061648,PAYM978894,yes,no,2023-08-19
ORD071553,PAYM722457,no,yes,2023-12-27
ORD009695,PAYM548763,no,yes,2023-09-23
ORD037635,PAYM862920,yes,no,2023-10-02
ORD040061,PAYM582705,no,yes,2023-02-11
ORD023841,PAYM118113,no,yes,2023-03-30
ORD020432,PAYM884793,no,yes,2023-07-07
ORD035377,PAYM962152,yes,no,2023-03-10
ORD066874,PAYM266907,yes,no,2023-02-03
ORD013617,PAYM775536,yes,no,2023-12-29
ORD075678,PAYM869207,yes,no,2023-11-20
ORD039838,PAYM296314,no,yes,2023-01-18
ORD049449,PAYM661984,no,yes,2023-06-20
ORD040735,PAYM971645,no,yes,2023-08-25
ORD031190,PAYM582095,no,yes,2023-01-07
ORD001690,PAYM349882,no,yes,2023-09-29
ORD021846,PAYM411447,no,yes,2023-01-02
ORD065587,PAYM759397,no,yes,2023-05-18
ORD027282,PAYM637364,no,yes,2023-06-01
ORD044021,PAYM212999,no,yes,2023-06-19
ORD012901,PAYM577394,no,yes,2023-07-15
ORD021824,PAYM529757,yes,no,2023-06-15
ORD002153,PAYM884521,yes,no,2023-12-06
ORD081417,PAYM153517,no,yes,2023-12-13
ORD003256,PAYM673244,yes,no,2023-11-25
ORD078015,PAYM269537,yes,no,2023-05-03
ORD082617,PAYM833495,yes,no,2023-10-26
ORD021627,PAYM206655,yes,no,2023-11-16
ORD069221,PAYM993433,no,yes,2023-09-14
ORD062118,PAYM566701,no,yes,2023-03-20
ORD070023,PAYM701095,no,yes,2023-06-04
ORD057643,PAYM147425,yes,no,2023-11-13
ORD016906,PAYM695645,yes,no,2023-08-21
ORD029052,PAYM257692,no,yes,2023-01-18
ORD039406,PAYM806276,no,yes,2023-10-03
ORD011333,PAYM416010,no,yes,2023-02-05
ORD074323,PAYM828858,no,yes,2023-02-18
ORD063594,PAYM508502,no,yes,2023-06-17
